seq_id	GCtotal	GC1	GC2	GC3 
sl03g00960	44.529262086513995	43.51145038167939	45.80152671755725	44.274809160305345
sl03g00961	42.431372549019606	51.529411764705884	37.411764705882355	38.35294117647059
sl03g00962	37.367303609341825	63.05732484076433	25.477707006369428	23.56687898089172
sl03g00963	34.61538461538461	42.30769230769231	26.923076923076923	34.61538461538461
sl03g00964	42.100049529470034	52.30312035661218	39.22734026745914	34.76968796433878
sl03g00965	32.56704980842912	35.632183908045974	33.333333333333336	28.735632183908045
sl03g00966	39.55555555555556	53.333333333333336	36.0	29.333333333333332
sl03g00967	44.01709401709402	33.333333333333336	53.84615384615385	44.87179487179487
sl03g00968	44.074074074074076	52.22222222222222	40.0	40.0
sl03g00969	44.54022988505747	40.51724137931034	46.55172413793103	46.55172413793103
sl03g00970	35.256410256410255	46.15384615384615	30.76923076923077	28.846153846153847
sl03g00971	34.523809523809526	33.92857142857143	28.571428571428573	41.07142857142857
sl03g00972	37.11583924349882	39.716312056737586	41.13475177304964	30.49645390070922
sl03g00973	40.51282051282051	36.92307692307692	46.15384615384615	38.46153846153846
sl03g00974	54.29553264604811	56.70103092783505	58.76288659793814	47.422680412371136
sl03g00975	43.11926605504587	44.95412844036697	43.11926605504587	41.28440366972477
sl03g00976	40.4040404040404	47.18614718614719	35.497835497835496	38.52813852813853
sl03g00977	40.52287581699346	46.07843137254902	38.23529411764706	37.254901960784316
sl03g00978	46.48318042813456	55.96330275229358	55.04587155963303	28.440366972477065
sl03g00979	46.3963963963964	47.2972972972973	36.486486486486484	55.4054054054054
sl03g00980	32.720588235294116	41.544117647058826	33.088235294117645	23.529411764705884
sl03g00981	34.24657534246575	41.0958904109589	38.35616438356164	23.28767123287671
sl03g00982	42.61019878997407	57.64909248055316	33.96715643906655	36.214347450302505
sl03g00983	34.611602753195676	42.47787610619469	33.333333333333336	28.023598820058996
sl03g00984	43.26765188834155	59.85221674876847	37.4384236453202	32.51231527093596
sl03g00985	38.985228002569045	47.39884393063584	38.921001926782274	30.63583815028902
sl03g00986	42.792792792792795	51.351351351351354	44.5945945945946	32.432432432432435
sl03g00987	42.040457343887425	51.715039577836414	36.93931398416886	37.46701846965699
sl03g00988	33.87533875338753	33.333333333333336	34.959349593495936	33.333333333333336
sl03g00989	36.22112211221122	39.603960396039604	37.62376237623762	31.435643564356436
sl03g00990	35.85858585858586	45.45454545454545	30.303030303030305	31.818181818181817
sl03g00991	41.020543406229294	48.508946322067594	38.9662027833002	35.586481113320076
sl03g00992	44.91228070175438	44.21052631578947	41.05263157894737	49.473684210526315
sl03g00993	40.73426573426573	48.07692307692308	39.51048951048951	34.61538461538461
sl03g00994	44.05458089668616	46.198830409356724	42.10526315789474	43.85964912280702
sl03g00995	44.58874458874459	41.55844155844156	50.64935064935065	41.55844155844156
sl03g00996	32.92144748455428	51.985878199470434	10.503089143865843	36.275375110326564
sl03g00997	33.333333333333336	31.95876288659794	7.216494845360825	60.824742268041234
sl03g00998	34.54545454545455	25.454545454545453	30.90909090909091	47.27272727272727
sl03g00999	34.29951690821256	43.47826086956522	27.536231884057973	31.884057971014492
sl03g01000	38.405797101449274	52.17391304347826	40.21739130434783	22.82608695652174
sl03g01001	32.27513227513227	23.80952380952381	33.333333333333336	39.682539682539684
sl03g01002	38.372093023255815	51.16279069767442	31.3953488372093	32.55813953488372
sl03g01003	36.30952380952381	28.571428571428573	35.714285714285715	44.642857142857146
sl03g01004	44.13145539906103	40.84507042253521	40.84507042253521	50.70422535211268
sl03g01005	37.5	41.07142857142857	37.5	33.92857142857143
sl03g01006	48.648648648648646	47.2972972972973	47.2972972972973	51.351351351351354
sl03g01007	34.09090909090909	44.54545454545455	32.72727272727273	25.0
sl03g01008	37.5	42.5	36.666666666666664	33.333333333333336
sl03g01009	39.55555555555556	46.666666666666664	36.0	36.0
sl03g01010	43.29113924050633	56.45569620253165	38.22784810126582	35.18987341772152
sl03g01011	42.56487025948104	52.9940119760479	39.82035928143713	34.880239520958085
sl03g01012	39.689578713968956	46.78492239467849	40.133037694013304	32.150776053215075
sl03g01013	39.965986394557824	50.0	36.734693877551024	33.16326530612245
sl03g01014	41.186299081035926	45.363408521303256	41.854636591478695	36.340852130325814
sl03g01015	47.06867671691792	51.75879396984924	43.21608040201005	46.231155778894475
sl03g01016	43.461160275319564	43.36283185840708	44.54277286135693	42.47787610619469
sl03g01017	47.53086419753087	61.111111111111114	45.370370370370374	36.111111111111114
sl03g01018	36.904761904761905	48.80952380952381	26.19047619047619	35.714285714285715
sl03g01019	42.560912389839295	55.05443234836703	36.85847589424572	35.769828926905134
sl03g01020	42.070484581497794	52.863436123348016	37.22466960352423	36.12334801762115
sl03g01021	43.179983857949956	52.300242130750604	40.43583535108959	36.803874092009686
sl03g01022	43.30532212885154	52.60504201680672	44.36974789915966	32.94117647058823
sl03g01023	42.857142857142854	50.280112044817926	40.7563025210084	37.53501400560224
sl03g01024	40.021574973031285	49.19093851132686	34.95145631067961	35.922330097087375
sl03g01025	42.16867469879518	60.24096385542169	32.53012048192771	33.734939759036145
sl03g01026	42.03201113430759	51.1482254697286	39.45720250521921	35.49060542797495
sl03g01027	43.66576819407008	57.41239892183288	44.474393530997304	29.110512129380055
sl03g01028	42.985842985842986	48.262548262548265	46.71814671814672	33.97683397683398
sl03g01029	33.333333333333336	25.862068965517242	37.93103448275862	36.206896551724135
sl03g01030	34.72222222222222	36.458333333333336	29.166666666666668	38.541666666666664
sl03g01031	37.22627737226277	43.7956204379562	36.009732360097324	31.873479318734795
sl03g01032	36.206896551724135	50.0	29.74137931034483	28.879310344827587
sl03g01033	38.095238095238095	36.734693877551024	36.734693877551024	40.816326530612244
sl03g01034	42.46031746031746	50.79365079365079	36.507936507936506	40.07936507936508
sl03g01035	45.16129032258065	58.87096774193548	44.354838709677416	32.25806451612903
sl03g01036	42.83216783216783	48.77622377622377	43.35664335664335	36.36363636363637
sl03g01037	36.64717348927875	42.10526315789474	41.52046783625731	26.31578947368421
sl03g01038	41.41414141414141	47.34848484848485	40.90909090909091	35.984848484848484
sl03g01039	31.372549019607842	29.41176470588235	29.41176470588235	35.294117647058826
sl03g01040	29.032258064516128	19.35483870967742	22.580645161290324	45.16129032258065
sl03g01041	45.91503267973856	52.450980392156865	41.666666666666664	43.627450980392155
sl03g01042	41.922290388548056	50.306748466257666	40.030674846625764	35.42944785276074
sl03g01043	42.43641231593039	53.6144578313253	42.16867469879518	31.526104417670684
sl03g01044	37.1900826446281	44.07713498622589	39.39393939393939	28.09917355371901
sl03g01045	38.095238095238095	48.214285714285715	33.92857142857143	32.142857142857146
sl03g01046	36.98830409356725	42.54385964912281	34.64912280701754	33.771929824561404
sl03g01047	44.19831223628692	50.0	46.20253164556962	36.392405063291136
sl03g01048	40.60606060606061	47.27272727272727	35.45454545454545	39.09090909090909
sl03g01049	40.44117647058823	41.911764705882355	37.5	41.911764705882355
sl03g01050	41.104294478527606	51.533742331288344	33.74233128834356	38.03680981595092
sl03g01051	26.91131498470948	30.275229357798164	25.68807339449541	24.770642201834864
sl03g01052	40.72681704260652	41.72932330827068	40.6015037593985	39.849624060150376
sl03g01053	43.27485380116959	52.046783625730995	32.748538011695906	45.02923976608187
sl03g01054	34.173669467787114	40.33613445378151	26.050420168067227	36.134453781512605
sl03g01055	36.458333333333336	28.125	39.0625	42.1875
sl03g01056	44.06130268199234	49.42528735632184	44.827586206896555	37.93103448275862
sl03g01057	42.06534422403734	51.400233372228705	38.2730455075846	36.522753792298715
sl03g01058	40.67278287461774	57.79816513761468	38.53211009174312	25.68807339449541
sl03g01059	40.63492063492063	45.3968253968254	47.93650793650794	28.571428571428573
sl03g01060	42.480757844878624	48.49023090586146	42.717584369449376	36.234458259325045
sl03g01061	37.03703703703704	34.5679012345679	41.97530864197531	34.5679012345679
sl03g01062	42.48511904761905	48.88392857142857	45.089285714285715	33.482142857142854
sl03g01063	39.111111111111114	44.0	37.333333333333336	36.0
sl03g01064	37.83783783783784	39.189189189189186	40.54054054054054	33.78378378378378
sl03g01065	40.823970037453186	39.325842696629216	44.943820224719104	38.20224719101124
sl03g01066	41.94139194139194	46.7032967032967	38.46153846153846	40.65934065934066
sl03g01067	40.899795501022496	50.15337423312884	40.95092024539877	31.595092024539877
sl03g01068	39.24050632911393	50.63291139240506	27.848101265822784	39.24050632911393
sl03g01069	48.31460674157304	53.93258426966292	55.056179775280896	35.95505617977528
sl03g01070	37.95379537953795	40.59405940594059	33.663366336633665	39.603960396039604
sl03g01071	37.924151696606785	44.31137724550898	31.736526946107784	37.724550898203596
sl03g01072	33.93626184323859	39.53488372093023	28.68217054263566	33.59173126614987
sl03g01073	48.37758112094395	51.769911504424776	45.575221238938056	47.78761061946903
sl03g01074	48.92966360856269	55.04587155963303	51.37614678899082	40.36697247706422
sl03g01075	41.88790560471976	45.13274336283186	36.72566371681416	43.80530973451327
sl03g01076	40.85823754789272	48.18390804597701	37.88505747126437	36.50574712643678
sl03g01077	38.00519095291064	43.604004449388206	39.15461624026696	31.25695216907675
sl03g01078	35.691823899371066	40.094339622641506	33.490566037735846	33.490566037735846
sl03g01079	36.042402826855124	46.64310954063604	29.681978798586574	31.802120141342755
sl03g01080	42.53968253968254	53.80952380952381	38.57142857142857	35.23809523809524
sl03g01081	42.39256678281068	49.47735191637631	41.98606271777003	35.714285714285715
sl03g01082	42.416666666666664	46.0	44.0	37.25
sl03g01083	40.81439393939394	47.44318181818182	43.75	31.25
sl03g01084	30.434782608695652	32.608695652173914	23.91304347826087	34.78260869565217
sl03g01085	37.106918238993714	24.528301886792452	35.84905660377358	50.943396226415096
sl03g01086	38.482384823848236	39.02439024390244	40.65040650406504	35.77235772357724
sl03g01087	34.895833333333336	40.625	35.9375	28.125
sl03g01088	42.68018018018018	50.67567567567568	43.91891891891892	33.445945945945944
sl03g01089	40.26402640264026	40.59405940594059	35.64356435643565	44.554455445544555
sl03g01090	37.72893772893773	39.56043956043956	35.16483516483517	38.46153846153846
sl03g01091	36.529680365296805	38.35616438356164	34.93150684931507	36.3013698630137
sl03g01092	40.543735224586285	45.0354609929078	42.198581560283685	34.39716312056738
sl03g01093	36.71497584541063	44.927536231884055	37.68115942028985	27.536231884057973
sl03g01094	45.859872611464965	61.146496815286625	45.22292993630573	31.21019108280255
sl03g01095	48.8	56.8	44.0	45.6
sl03g01096	41.491395793499045	46.27151051625239	41.87380497131931	36.32887189292543
sl03g01097	37.93103448275862	42.52873563218391	30.45977011494253	40.804597701149426
sl03g01098	43.262411347517734	40.42553191489362	34.04255319148936	55.319148936170215
sl03g01099	43.743427970557306	52.05047318611987	43.53312302839117	35.646687697160885
sl03g01100	46.875	64.0625	35.9375	40.625
sl03g01101	36.612021857923494	59.83606557377049	9.836065573770492	40.16393442622951
sl03g01102	35.80246913580247	50.0	29.62962962962963	27.77777777777778
sl03g01103	38.03921568627451	43.529411764705884	35.294117647058826	35.294117647058826
sl03g01104	41.27340823970037	50.78651685393258	40.674157303370784	32.359550561797754
sl03g01105	38.285714285714285	38.285714285714285	36.57142857142857	40.0
sl03g01106	42.072409488139826	47.56554307116105	40.449438202247194	38.20224719101124
sl03g01107	42.30769230769231	48.55769230769231	45.67307692307692	32.69230769230769
sl03g01108	36.0	46.0	32.0	30.0
sl03g01109	37.61904761904762	41.42857142857143	37.142857142857146	34.285714285714285
sl03g01110	42.32209737827716	56.17977528089887	46.06741573033708	24.719101123595507
sl03g01111	44.923857868020306	55.83756345177665	40.35532994923858	38.578680203045685
sl03g01112	43.737957610789984	59.53757225433526	39.30635838150289	32.369942196531795
sl03g01113	42.848593656493115	47.3967684021544	39.31777378815081	41.83123877917415
sl03g01114	37.655321447866015	44.89465153970826	35.81847649918963	32.25283630470016
sl03g01115	35.77235772357724	47.5609756097561	26.829268292682926	32.926829268292686
sl03g01116	47.568208778173194	50.5338078291815	50.1779359430605	41.99288256227758
sl03g01117	40.64327485380117	47.36842105263158	40.35087719298246	34.21052631578947
sl03g01118	41.84733514001807	53.794037940379404	35.56910569105691	36.17886178861789
sl03g01119	43.064182194616976	52.17391304347826	41.30434782608695	35.714285714285715
sl03g01120	41.78403755868545	50.70422535211268	32.394366197183096	42.25352112676056
sl03g01121	47.985347985347985	53.84615384615385	46.15384615384615	43.956043956043956
sl03g01122	45.289855072463766	55.21739130434783	44.130434782608695	36.52173913043478
sl03g01123	41.95906432748538	48.24561403508772	46.49122807017544	31.140350877192983
sl03g01124	40.666666666666664	47.0	38.0	37.0
sl03g01125	41.935483870967744	49.46236559139785	37.634408602150536	38.70967741935484
sl03g01126	43.38487972508591	47.93814432989691	40.72164948453608	41.49484536082474
sl03g01127	40.448569218870844	52.43619489559165	36.19489559164733	32.71461716937355
sl03g01128	44.18604651162791	44.18604651162791	44.96124031007752	43.41085271317829
sl03g01129	36.633663366336634	37.62376237623762	32.67326732673267	39.603960396039604
sl03g01130	38.020833333333336	44.53125	38.28125	31.25
sl03g01131	40.15151515151515	45.45454545454545	36.36363636363637	38.63636363636363
sl03g01132	41.02564102564103	46.15384615384615	33.84615384615385	43.07692307692308
sl03g01133	36.984687868080094	44.69964664310954	32.332155477031804	33.92226148409894
sl03g01134	43.576388888888886	56.25	42.1875	32.291666666666664
sl03g01135	31.9672131147541	40.98360655737705	22.950819672131146	31.9672131147541
sl03g01136	40.0611620795107	46.788990825688074	33.027522935779814	40.36697247706422
sl03g01137	40.298507462686565	46.26865671641791	43.28358208955224	31.34328358208955
sl03g01138	39.45578231292517	37.142857142857146	42.44897959183673	38.775510204081634
sl03g01139	50.0	50.0	54.285714285714285	45.714285714285715
sl03g01140	46.942800788954635	46.15384615384615	49.112426035502956	45.562130177514796
sl03g01141	48.9451476793249	50.63291139240506	52.53164556962025	43.67088607594937
sl03g01142	49.54545454545455	46.81818181818182	50.45454545454545	51.36363636363637
sl03g01143	48.80952380952381	47.61904761904762	48.80952380952381	50.0
sl03g01144	33.8235294117647	41.1764705882353	33.8235294117647	26.470588235294116
sl03g01145	33.763440860215056	34.193548387096776	36.12903225806452	30.967741935483872
sl03g01146	43.09494451294698	55.17879161528977	41.183723797780516	32.92231812577065
sl03g01147	36.9212962962963	41.666666666666664	34.72222222222222	34.375
sl03g01148	40.625	50.78125	45.3125	25.78125
sl03g01149	42.84532671629446	52.853598014888334	38.95781637717121	36.72456575682382
sl03g01150	27.77777777777778	16.666666666666668	16.666666666666668	50.0
sl03g01151	46.236559139784944	50.53763440860215	45.16129032258065	43.01075268817204
sl03g01152	29.166666666666668	35.9375	31.25	20.3125
sl03g01153	41.18421052631579	46.05263157894737	42.63157894736842	34.86842105263158
sl03g01154	39.77272727272727	35.22727272727273	32.95454545454545	51.13636363636363
sl03g01155	46.63805436337625	53.648068669527895	43.776824034334766	42.48927038626609
sl03g01156	44.6360153256705	49.71264367816092	47.8448275862069	36.35057471264368
sl03g01157	41.7643774427694	48.24120603015076	38.358458961474035	38.69346733668342
sl03g01158	41.848390446521286	49.84423676012461	38.006230529595015	37.69470404984423
sl03g01159	33.333333333333336	34.44444444444444	32.22222222222222	33.333333333333336
sl03g01160	41.64305949008499	48.44192634560906	42.20963172804532	34.27762039660057
sl03g01161	39.5227442207308	46.97986577181208	36.68903803131991	34.899328859060404
sl03g01162	41.77268871925361	48.218829516539444	40.966921119592875	36.1323155216285
sl03g01163	42.65495363591996	52.12298682284041	36.3103953147877	39.53147877013177
sl03g01164	41.32231404958678	43.80165289256198	38.84297520661157	41.32231404958678
sl03g01165	40.773809523809526	46.42857142857143	44.642857142857146	31.25
sl03g01166	49.074074074074076	48.148148148148145	46.2962962962963	52.77777777777778
sl03g01167	37.47126436781609	46.89655172413793	33.793103448275865	31.724137931034484
sl03g01168	43.88297872340426	50.53191489361702	40.95744680851064	40.159574468085104
sl03g01169	45.4320987654321	42.96296296296296	47.407407407407405	45.925925925925924
sl03g01170	19.12568306010929	21.311475409836067	19.672131147540984	16.39344262295082
sl03g01171	38.652482269503544	43.61702127659574	29.25531914893617	43.08510638297872
sl03g01172	43.29623741388447	49.76152623211447	39.904610492845784	40.22257551669316
sl03g01173	39.7037037037037	48.888888888888886	39.111111111111114	31.11111111111111
sl03g01174	45.53072625698324	56.42458100558659	44.6927374301676	35.47486033519553
sl03g01175	38.39662447257384	43.037974683544306	36.70886075949367	35.44303797468354
sl03g01176	32.57694314032342	58.99843505477308	6.572769953051643	32.159624413145536
sl03g01177	32.03883495145631	15.533980582524272	28.155339805825243	52.42718446601942
sl03g01178	35.215053763440864	50.0	26.612903225806452	29.032258064516128
sl03g01179	39.06810035842294	49.2831541218638	36.738351254480285	31.182795698924732
sl03g01180	38.23064770932069	45.497630331753555	30.33175355450237	38.86255924170616
sl03g01181	35.45454545454545	38.18181818181818	32.72727272727273	35.45454545454545
sl03g01182	35.96491228070175	26.31578947368421	36.8421052631579	44.73684210526316
sl03g01183	30.107526881720432	17.741935483870968	29.032258064516128	43.54838709677419
sl03g01184	38.17118553960659	44.81658692185008	35.72567783094099	33.97129186602871
sl03g01185	39.38053097345133	44.690265486725664	41.150442477876105	32.30088495575221
sl03g01186	34.883720930232556	50.0	27.906976744186046	26.74418604651163
sl03g01187	38.46153846153846	36.53846153846154	25.0	53.84615384615385
sl03g01188	42.27188081936685	44.134078212290504	40.78212290502793	41.899441340782126
sl03g01189	41.46845915201654	50.15511892450879	37.021716649431234	37.22854188210962
sl03g01190	42.5531914893617	48.226950354609926	40.42553191489362	39.00709219858156
sl03g01191	35.95959595959596	43.03030303030303	33.93939393939394	30.90909090909091
sl03g01192	51.041666666666664	43.75	55.208333333333336	54.166666666666664
sl03g01193	36.928104575163395	44.11764705882353	29.41176470588235	37.254901960784316
sl03g01194	42.77891854893908	51.3347022587269	43.94250513347023	33.059548254620125
sl03g01195	41.04609929078014	45.212765957446805	40.159574468085104	37.765957446808514
sl03g01196	41.340782122905026	47.299813780260706	35.381750465549345	41.340782122905026
sl03g01197	33.126293995859214	34.161490683229815	33.54037267080745	31.677018633540374
sl03g01198	32.73809523809524	30.357142857142858	41.07142857142857	26.785714285714285
sl03g01199	34.73053892215569	43.712574850299404	34.131736526946106	26.347305389221557
sl03g01200	32.95668549905838	43.50282485875706	32.20338983050848	23.163841807909606
sl03g01201	42.857142857142854	45.23809523809524	44.04761904761905	39.285714285714285
sl03g01202	39.21568627450981	43.529411764705884	36.470588235294116	37.64705882352941
sl03g01203	36.56565656565657	38.18181818181818	36.36363636363637	35.15151515151515
sl03g01204	36.69467787114846	44.53781512605042	33.61344537815126	31.932773109243698
sl03g01205	39.29440389294404	43.065693430656935	36.13138686131387	38.68613138686131
sl03g01206	37.3134328358209	37.3134328358209	38.80597014925373	35.82089552238806
sl03g01207	38.497652582159624	40.140845070422536	35.91549295774648	39.436619718309856
sl03g01208	35.448136958710975	38.368580060422964	36.858006042296076	31.117824773413897
sl03g01209	50.26737967914438	43.31550802139037	54.54545454545455	52.94117647058823
sl03g01210	43.333333333333336	43.63636363636363	42.72727272727273	43.63636363636363
sl03g01211	39.111111111111114	40.0	29.333333333333332	48.0
sl03g01212	43.03030303030303	50.90909090909091	30.90909090909091	47.27272727272727
sl03g01213	47.5	51.666666666666664	43.333333333333336	47.5
sl03g01214	41.666666666666664	48.59154929577465	44.71830985915493	31.690140845070424
sl03g01215	43.0976430976431	60.60606060606061	28.282828282828284	40.4040404040404
sl03g01216	50.490196078431374	57.35294117647059	52.94117647058823	41.1764705882353
sl03g01217	34.59119496855346	37.735849056603776	26.41509433962264	39.62264150943396
sl03g01218	40.41867954911433	48.55072463768116	37.68115942028985	35.02415458937198
sl03g01219	43.40277777777778	48.4375	48.4375	33.333333333333336
sl03g01220	35.86666666666667	48.8	30.4	28.4
sl03g01221	39.39393939393939	47.72727272727273	43.18181818181818	27.272727272727273
sl03g01222	32.38770685579196	42.5531914893617	29.078014184397162	25.53191489361702
sl03g01223	33.66500829187397	44.776119402985074	25.870646766169155	30.34825870646766
sl03g01224	39.80392156862745	47.05882352941177	30.58823529411765	41.76470588235294
sl03g01225	44.44444444444444	57.57575757575758	47.474747474747474	28.282828282828284
sl03g01226	41.26984126984127	54.76190476190476	31.547619047619047	37.5
sl03g01227	40.602055800293684	46.91629955947136	41.629955947136565	33.25991189427313
sl03g01228	44.17670682730924	41.566265060240966	43.975903614457835	46.98795180722892
sl03g01229	43.609022556390975	46.61654135338346	39.097744360902254	45.11278195488722
sl03g01230	38.59649122807018	43.1578947368421	32.63157894736842	40.0
sl03g01231	36.231884057971016	38.901601830663616	37.29977116704806	32.494279176201374
sl03g01232	39.54248366013072	45.09803921568628	42.15686274509804	31.372549019607842
sl03g01233	37.80487804878049	45.1219512195122	37.19512195121951	31.097560975609756
sl03g01234	28.985507246376812	28.985507246376812	23.18840579710145	34.78260869565217
sl03g01235	41.34615384615385	47.11538461538461	38.46153846153846	38.46153846153846
sl03g01236	41.15942028985507	50.43478260869565	40.869565217391305	32.17391304347826
sl03g01237	38.41269841269841	43.80952380952381	36.19047619047619	35.23809523809524
sl03g01238	28.395061728395063	31.48148148148148	29.62962962962963	24.074074074074073
sl03g01239	29.71014492753623	32.608695652173914	26.08695652173913	30.434782608695652
sl03g01240	38.888888888888886	45.23809523809524	36.904761904761905	34.523809523809526
sl03g01241	40.476190476190474	50.0	41.42857142857143	30.0
sl03g01242	41.125541125541126	48.05194805194805	37.01298701298701	38.311688311688314
sl03g01243	39.794419970631424	52.42290748898679	33.92070484581498	33.03964757709251
sl03g01244	41.1764705882353	44.11764705882353	39.705882352941174	39.705882352941174
sl03g01245	33.333333333333336	43.373493975903614	33.734939759036145	22.89156626506024
sl03g01246	41.8848167539267	38.21989528795812	41.361256544502616	46.07329842931937
sl03g01247	45.6140350877193	49.12280701754386	45.6140350877193	42.10526315789474
sl03g01248	36.979166666666664	43.75	30.46875	36.71875
sl03g01249	42.47787610619469	46.46017699115044	41.150442477876105	39.823008849557525
sl03g01250	43.71308016877637	52.278481012658226	39.24050632911393	39.620253164556964
sl03g01251	40.0	50.0	31.428571428571427	38.57142857142857
sl03g01252	40.85144927536232	41.30434782608695	42.93478260869565	38.31521739130435
sl03g01253	43.15068493150685	45.89041095890411	43.49315068493151	40.06849315068493
sl03g01254	46.62921348314607	52.247191011235955	44.38202247191011	43.258426966292134
sl03g01255	29.943502824858758	25.423728813559322	30.508474576271187	33.898305084745765
sl03g01256	43.894993894993895	51.282051282051285	44.13919413919414	36.26373626373626
sl03g01257	34.3313373253493	36.52694610778443	32.33532934131737	34.131736526946106
sl03g01258	43.333333333333336	52.56410256410256	38.205128205128204	39.23076923076923
sl03g01259	38.888888888888886	40.74074074074074	35.18518518518518	40.74074074074074
sl03g01260	49.1869918699187	41.46341463414634	52.4390243902439	53.65853658536585
sl03g01261	37.453183520599254	46.62921348314607	32.58426966292135	33.146067415730336
sl03g01262	36.058700209643604	50.314465408805034	31.446540880503143	26.41509433962264
sl03g01263	42.972972972972975	49.189189189189186	44.32432432432432	35.4054054054054
sl03g01264	43.35337341349366	49.498997995991985	43.48697394789579	37.07414829659319
sl03g01265	46.3898916967509	48.91696750902527	43.68231046931408	46.57039711191336
sl03g01266	37.121212121212125	35.60606060606061	40.15151515151515	35.60606060606061
sl03g01267	37.60683760683761	39.31623931623932	39.31623931623932	34.18803418803419
sl03g01268	39.16083916083916	46.15384615384615	34.96503496503497	36.36363636363637
sl03g01269	38.68501529051988	40.825688073394495	38.07339449541284	37.15596330275229
sl03g01270	36.41975308641975	36.111111111111114	35.18518518518518	37.96296296296296
sl03g01271	40.240811153358685	45.43726235741445	39.35361216730038	35.93155893536122
sl03g01272	39.37823834196891	44.55958549222798	40.41450777202073	33.16062176165803
sl03g01273	40.27777777777778	41.666666666666664	40.104166666666664	39.0625
sl03g01274	38.837920489296636	45.87155963302752	38.07339449541284	32.56880733944954
sl03g01275	40.546047269763655	49.75550122249389	44.743276283618584	27.139364303178485
sl03g01276	40.54054054054054	43.24324324324324	47.2972972972973	31.08108108108108
sl03g01277	42.68115942028985	48.69565217391305	43.04347826086956	36.30434782608695
sl03g01278	37.2110365398956	48.769574944071586	36.241610738255034	26.62192393736018
sl03g01279	37.848006019563584	42.21218961625282	41.08352144469526	30.248306997742663
sl03g01280	44.98834498834499	58.04195804195804	37.76223776223776	39.16083916083916
sl03g01281	42.34234234234234	46.33204633204633	35.13513513513514	45.55984555984556
sl03g01282	46.84095860566449	52.287581699346404	36.60130718954248	51.63398692810458
sl03g01283	40.188772975658225	49.32935916542474	35.6929955290611	35.543964232488825
sl03g01284	35.763888888888886	43.75	37.5	26.041666666666668
sl03g01285	38.27160493827161	38.888888888888886	33.333333333333336	42.592592592592595
sl03g01286	47.07602339181287	53.94736842105263	42.98245614035088	44.29824561403509
sl03g01287	38.865546218487395	41.1764705882353	37.60504201680672	37.81512605042017
sl03g01288	45.833333333333336	52.34375	45.3125	39.84375
sl03g01289	38.847117794486216	43.233082706766915	37.59398496240601	35.714285714285715
sl03g01290	40.016813787305594	45.775535939470366	38.83984867591425	35.435056746532155
sl03g01291	40.84388185654009	46.835443037974684	41.265822784810126	34.43037974683544
sl03g01292	40.5852417302799	44.656488549618324	43.51145038167939	33.587786259541986
sl03g01293	41.02564102564103	53.84615384615385	43.19526627218935	26.035502958579883
sl03g01294	43.040293040293044	50.366300366300365	40.84249084249084	37.91208791208791
sl03g01295	46.560846560846564	53.96825396825397	41.00529100529101	44.70899470899471
sl03g01296	38.13813813813814	49.549549549549546	31.53153153153153	33.333333333333336
sl03g01297	41.21212121212121	56.36363636363637	30.90909090909091	36.36363636363637
sl03g01298	44.94047619047619	61.607142857142854	39.285714285714285	33.92857142857143
sl03g01299	43.87755102040816	50.765306122448976	38.52040816326531	42.3469387755102
sl03g01300	40.72164948453608	46.391752577319586	31.95876288659794	43.81443298969072
sl03g01301	39.01808785529716	39.53488372093023	45.736434108527135	31.782945736434108
sl03g01302	40.02760524499655	46.997929606625256	38.095238095238095	34.989648033126294
sl03g01303	40.97222222222222	48.125	36.875	37.916666666666664
sl03g01304	50.57471264367816	49.42528735632184	42.52873563218391	59.770114942528735
sl03g01305	42.54385964912281	55.26315789473684	37.828947368421055	34.53947368421053
sl03g01306	36.97411003236246	42.71844660194175	32.28155339805825	35.922330097087375
sl03g01307	42.76729559748428	49.056603773584904	45.283018867924525	33.9622641509434
sl03g01308	26.984126984126984	28.571428571428573	23.80952380952381	28.571428571428573
sl03g01309	36.93693693693694	39.63963963963964	40.54054054054054	30.63063063063063
sl03g01310	37.833333333333336	40.5	33.0	40.0
sl03g01311	40.22435897435897	49.03846153846154	39.90384615384615	31.73076923076923
sl03g01312	21.38364779874214	22.641509433962263	16.9811320754717	24.528301886792452
sl03g01313	40.69767441860465	48.83720930232558	36.04651162790697	37.2093023255814
sl03g01314	45.35768645357687	46.34703196347032	37.67123287671233	52.054794520547944
sl03g01315	44.336569579288025	50.16181229773463	47.57281553398058	35.275080906148865
sl03g01316	36.45320197044335	42.364532019704434	37.93103448275862	29.064039408866996
sl03g01317	41.904761904761905	49.285714285714285	40.714285714285715	35.714285714285715
sl03g01318	38.68808567603748	45.78313253012048	44.57831325301205	25.70281124497992
sl03g01319	36.48148148148148	42.22222222222222	38.333333333333336	28.88888888888889
sl03g01320	37.61904761904762	47.142857142857146	35.23809523809524	30.476190476190474
sl03g01321	37.15846994535519	44.26229508196721	29.508196721311474	37.704918032786885
sl03g01322	37.59450171821306	35.05154639175258	37.52577319587629	40.20618556701031
sl03g01323	42.02569916855631	48.97959183673469	40.816326530612244	36.281179138321995
sl03g01324	37.38095238095238	44.285714285714285	39.285714285714285	28.571428571428573
sl03g01325	37.698412698412696	50.595238095238095	32.73809523809524	29.761904761904763
sl03g01326	40.625	48.4375	31.25	42.1875
