id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,tandem_ratio,density1,density2,class1,class2
177,10,7,1551.0,1591.0,1437.0,1407.0,0.0115,12,2.0561,2.1770750000000003,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,1551_1553_1554_1562_1564_1568_1573_1585_1586_1587_1590_1591,1437_1436_1435_1430_1429_1427_1426_1415_1412_1411_1408_1407,2.1772_2.7243_3.9322_1.3428_1.2401_1.935_1.2579_2.1775_2.3078_1.1992_1.2127_4.6182,0.0,0.2926829268292683,0.3870967741935484,0,0
178,10,7,1481.0,1521.0,1701.0,1659.0,0.1179,9,1.7063,1.9071625,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666666,1.0,1481_1482_1489_1501_1508_1510_1511_1517_1521,1701_1700_1694_1682_1675_1673_1670_1661_1659,1.6935_2.7812_-1_1.612_1.7191_1.9027_1.6103_1.6052_2.3333,0.0404040404040404,0.2195121951219512,0.2093023255813953,0,0
179,10,9,20.0,106.0,1094.0,1042.0,0.0541,9,2.0635000000000003,2.3379125,0.8888888888888888,1.0,1.0,1.0,1.0,20_31_54_56_77_81_85_94_106,1094_1084_1079_1075_1057_1055_1050_1044_1042,2.0878_1.6394_-1_2.0392_1.9367_3.2538_2.7609_3.6578_1.3277,0.0,0.1034482758620689,0.1698113207547169,0,0
181,11,11,479.0,959.0,480.0,960.0,0.1694,117,0.32445,0.5437844827586207,0.5128205128205128,0.6837606837606838,0.7777777777777778,0.811965811965812,0.8547008547008547,479_490_496_499_512_515_516_519_524_530_531_533_541_544_548_550_551_552_557_575_577_578_582_583_593_599_600_602_603_605_615_617_621_633_634_635_640_650_653_654_655_661_662_664_676_678_682_683_686_687_688_689_691_695_696_697_704_710_711_720_721_722_725_737_738_740_743_746_748_749_751_762_766_771_774_778_780_787_788_789_790_792_794_796_800_801_809_810_811_812_814_834_836_838_840_848_857_861_863_864_875_882_897_899_901_902_922_924_938_940_941_942_944_945_948_957_959,480_491_497_500_511_512_515_521_525_531_532_534_540_541_544_551_555_559_569_574_575_576_581_582_592_595_599_601_602_603_614_616_619_634_635_637_639_647_648_652_656_662_664_665_673_676_677_678_679_680_687_688_692_694_695_696_705_711_713_719_720_721_722_731_732_741_742_748_749_751_753_763_767_772_776_777_778_784_785_787_788_789_795_798_799_800_810_811_812_814_815_835_837_839_841_847_858_863_864_865_876_883_898_901_902_903_924_925_942_943_944_946_947_948_949_956_960,0.5409_0.0846_0.4011_0.0628_0.3944_0.0771_0.3742_2.0622_0.3895_0.182_0.0865_0.2327_1.2332_0.7216_0.7188_0.352_1.3474_0.4139_0.1734_0.4121_0.2403_0.107_0.1921_2.6099_-1_0.0868_0.3815_0.1137_0.1055_0.0994_0.0878_0.6438_0.9995_0.0726_0.404_0.1156_0.9356_0.0807_0.0152_0.3152_2.7244_0.7744_0.8057_1.478_0.1346_0.5136_0.141_0.1163_0.0647_0.0029_0.2475_0.8749_0.8915_0.2683_0.0789_0.2082_0.5447_0.0368_0.3071_0.8262_0.8254_0.1151_0.0729_0.1355_0.0314_0.7338_0.8684_0.6346_0.2558_0.2437_0.1801_1.6952_0.2353_0.6843_0.5623_0.2024_0.1051_0.1045_0.2206_0.2009_1.0842_0.3337_0.3906_0.7449_1.3696_1.7418_2.6201_0.8684_0.2956_1.1224_2.0555_0.1409_0.8829_0.468_0.0569_0.0756_3.5257_0.5695_0.0586_0.2433_0.3903_0.3563_0.8482_0.4267_0.0356_0.2018_0.3962_0.3363_0.0131_0.2358_0.0452_0.803_0.1013_0.0924_0.0858_1.4095_1.6397,0.3263848111176355,0.2432432432432432,0.2432432432432432,0,0
182,11,11,131.0,213.0,133.0,220.0,0.1975,19,0.2523,0.4456631578947368,0.3684210526315789,0.631578947368421,0.6842105263157895,0.7368421052631579,0.7368421052631579,131_143_145_146_147_157_158_161_177_188_197_200_202_204_205_206_211_212_213,133_142_143_147_148_158_159_162_178_187_195_197_200_202_204_205_217_219_220,0.095_1.3509_1.1645_0.5753_1.1131_0.5359_0.118_0.3772_0.3415_0.3962_0.2523_0.19_0.2226_0.2103_0.1719_0.1956_0.1095_0.2145_0.8333,0.4912280701754385,0.2289156626506024,0.2159090909090909,0,0
184,11,11,1105.0,1172.0,1106.0,1171.0,0.186,11,1.12585,1.10918,0.6363636363636364,0.8181818181818182,0.9090909090909092,1.0,1.0,1105_1106_1115_1116_1130_1143_1158_1163_1164_1166_1172,1106_1107_1116_1117_1133_1144_1159_1162_1165_1167_1171,1.2417_0.0369_2.0558_0.8937_1.01_0.0441_1.4425_1.8256_2.006_0.5355_-1,0.0969696969696969,0.1617647058823529,0.1666666666666666,0,0
187,11,11,1346.0,1386.0,1347.0,1388.0,0.1519,6,1.0587,1.1515833333333334,0.8333333333333334,1.0,1.0,1.0,1.0,1346_1351_1368_1369_1371_1386,1347_1352_1367_1368_1370_1388,0.201_1.7927_0.1527_0.357_2.6457_1.7604,0.0238095238095238,0.1463414634146341,0.1428571428571428,0,0
192,11,11,1567.0,1607.0,1566.0,1608.0,0.1855,5,1.8384,1.4261,0.8,0.8,1.0,1.0,1.0,1567_1568_1583_1588_1607,1566_1567_1584_1589_1608,1.8388_1.8384_0.6011_-1_-1,0.0333333333333333,0.1219512195121951,0.1162790697674418,0,0
207,11,11,647.0,654.0,654.0,647.0,0.1234,6,0.1598,0.1637333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,647_648_649_652_653_654,654_653_650_649_648_647,0.3162_0.0152_0.1256_0.194_0.0152_0.3162,0.4,0.75,0.75,0,0
209,11,11,203.0,209.0,209.0,203.0,0.0611,5,0.2731,0.26212,0.6,1.0,1.0,1.0,1.0,203_204_206_207_209,209_206_205_204_203,0.2873_0.2731_0.1956_0.2673_0.2873,0.2249999999999999,0.7142857142857143,0.7142857142857143,0,0
211,11,11,208.0,222.0,222.0,208.0,0.1515,8,0.2681,0.343275,-0.5,0.0,0.0,0.125,0.125,208_211_212_213_214_216_219_222,222_220_219_217_216_214_212_208,0.2425_0.4268_0.2145_0.818_0.2937_0.2937_0.2145_0.2425,0.1666666666666666,0.5333333333333333,0.5333333333333333,0,0
223,11,11,1317.0,1348.0,1357.0,1335.0,0.1086,6,2.2380500000000003,1.843783333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,1317_1331_1335_1346_1347_1348,1357_1354_1348_1347_1346_1335,2.0859_2.3902_3.0923_0.201_0.201_3.0923,0.0,0.1875,0.2608695652173913,0,0
226,11,11,258.0,270.0,799.0,789.0,0.1894,5,0.79765,0.7996500000000001,-0.2,-0.2,-0.2,0.2,0.6,258_265_266_267_270,799_795_794_792_789,-1_0.8743_0.812_0.7833_0.729,0.4923076923076923,0.3846153846153846,0.4545454545454545,0,0
237,11,4,914.0,1121.0,668.0,795.0,0.0903,28,1.9012,2.033026923076924,0.6071428571428571,0.7857142857142857,0.8928571428571429,0.9285714285714286,0.9642857142857144,914_921_932_935_959_961_963_964_969_975_979_981_982_985_996_1011_1014_1015_1038_1041_1064_1071_1075_1078_1097_1098_1118_1121,668_671_674_678_680_681_683_684_687_693_694_698_699_702_703_711_713_716_725_728_751_759_763_770_773_775_792_795,2.3591_1.8223_1.7176_2.3393_2.383_1.702_1.7575_1.5849_-1_4.363_2.4567_1.4341_2.234_1.9957_1.4887_2.1101_1.2532_1.5983_1.6779_-1_1.8467_2.4617_2.2288_1.9557_1.4118_2.4206_1.7596_2.4964,0.0047619047619047,0.1346153846153846,0.21875,0,0
238,11,4,1341.0,1404.0,1547.0,1622.0,0.0871,11,1.716,1.9808571428571429,1.0,1.0,1.0,1.0,1.0,1341_1345_1353_1354_1359_1364_1372_1382_1392_1396_1404,1547_1553_1559_1560_1577_1579_1599_1603_1611_1616_1622,2.7806_-1_1.6817_1.8778_-1_1.3501_1.716_-1_2.7668_1.693_-1,0.0,0.171875,0.1447368421052631,0,0
239,11,4,1308.0,1335.0,1677.0,1717.0,0.0632,7,1.7332,1.8750166666666663,0.4285714285714285,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,1308_1315_1316_1317_1325_1327_1335,1677_1691_1694_1695_1710_1716_1717,2.2539_-1_1.8134_1.6392_1.653_1.2042_2.6864,0.0,0.25,0.1707317073170731,0,0
240,11,4,1492.0,1514.0,576.0,595.0,0.0217,5,2.2369,2.1761,1.0,1.0,1.0,1.0,1.0,1492_1497_1499_1501_1514,576_580_583_586_595,-1_2.2369_1.7164_2.575_-1,0.0,0.217391304347826,0.25,0,0
241,11,4,832.0,859.0,627.0,649.0,0.084,5,1.8821,2.06792,0.6,1.0,1.0,1.0,1.0,832_840_842_846_859,627_631_632_633_649,1.8821_1.8411_3.0701_1.5412_2.0051,0.0,0.1785714285714285,0.217391304347826,0,0
242,11,4,1593.0,1630.0,1134.0,1050.0,0.0591,9,2.1874,2.1238,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,1593_1601_1603_1608_1609_1610_1612_1620_1630,1134_1132_1114_1090_1086_1080_1079_1074_1050,1.8826_1.4277_2.9986_1.9498_-1_2.2026_2.2179_-1_2.1874,0.0,0.2368421052631578,0.1058823529411764,0,0
243,11,4,1537.0,1578.0,1209.0,1161.0,0.0717,7,1.6582,1.8049,1.0,1.0,1.0,1.0,1.0,1537_1553_1561_1563_1569_1575_1578,1209_1187_1175_1174_1173_1168_1161,1.3822_2.7923_1.8209_1.4955_1.2857_-1_2.0528,0.0,0.1666666666666666,0.1428571428571428,0,0
244,11,6,168.0,193.0,907.0,881.0,0.0936,6,2.25575,2.4046,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,168_172_174_180_187_193,907_901_899_896_889_881,2.9528_1.8924_3.4231_1.7619_1.7783_2.6191,0.0,0.2307692307692307,0.2222222222222222,0,0
245,11,7,1584.0,1672.0,2.0,64.0,0.0317,16,2.0934,2.314830769230769,0.875,0.9375,1.0,1.0,1.0,1584_1588_1603_1620_1626_1635_1641_1643_1645_1647_1651_1653_1654_1657_1670_1672,2_5_9_19_25_34_38_39_43_45_46_49_50_51_61_64,2.0249_-1_1.8819_3.6323_1.7609_2.0934_2.3558_-1_2.6658_-1_1.4033_1.8859_2.1691_3.9622_2.5273_1.73,0.0,0.1797752808988764,0.2539682539682539,0,0
246,11,7,869.0,922.0,814.0,846.0,0.0346,11,1.9599,1.95128,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.8181818181818182,1.0,869_880_887_894_906_910_914_918_919_921_922,814_819_824_830_833_837_839_840_842_845_846,2.3829_-1_1.8864_2.1257_1.031_1.7764_1.906_1.6201_2.0138_2.6495_2.121,0.0279720279720279,0.2037037037037037,0.3333333333333333,0,0
247,11,7,953.0,1054.0,848.0,904.0,0.0739,12,2.19295,2.3643,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,953_959_961_970_975_979_982_996_1018_1036_1047_1054,848_851_852_856_861_866_869_875_884_887_895_904,-1_2.4797_1.7284_-1_-1_-1_2.1768_2.2091_2.6478_2.0995_1.6455_3.9276,0.0,0.1176470588235294,0.2105263157894736,0,0
248,11,7,1704.0,1749.0,92.0,110.0,0.0214,7,1.503,1.77044,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,1704_1707_1717_1727_1737_1738_1749,92_93_98_100_105_107_110,1.0324_1.503_-1_2.7521_-1_2.1176_1.4471,0.0,0.1521739130434782,0.3684210526315789,0,0
249,11,7,801.0,829.0,1335.0,1359.0,0.0695,5,2.0399000000000003,2.0399000000000003,0.8,0.8,1.0,1.0,1.0,801_805_821_828_829,1335_1339_1350_1354_1359,2.0633_-1_-1_2.0165_-1,0.0,0.1724137931034483,0.2,0,0
252,11,7,1058.0,1366.0,517.0,289.0,0.0958,47,1.7552,1.9223361111111117,0.7659574468085106,0.8723404255319149,0.8723404255319149,0.8936170212765957,0.9148936170212766,1058_1073_1076_1089_1113_1114_1129_1135_1140_1141_1151_1170_1171_1172_1193_1206_1222_1232_1239_1241_1248_1250_1257_1261_1262_1269_1274_1277_1279_1283_1286_1287_1290_1298_1302_1303_1304_1323_1327_1328_1331_1335_1336_1341_1347_1363_1366,517_505_504_499_484_477_471_467_466_462_454_449_445_444_427_418_403_388_380_379_373_371_366_365_364_358_357_355_352_349_348_347_345_342_334_333_332_327_324_323_321_320_315_303_301_297_289,-1_-1_2.4077_2.6062_1.7289_1.4565_2.7114_1.9295_1.6174_1.5006_-1_-1_2.3744_1.7815_1.9575_1.6072_1.7114_-1_2.4495_1.8002_2.1054_-1_1.8147_1.8465_2.836_-1_-1_1.6953_1.4148_1.4498_1.5493_1.3358_2.4041_3.0886_3.1793_1.2805_2.2939_1.0125_-1_1.5108_1.6072_2.4698_1.4325_-1_1.5217_1.7157_-1,0.0017368649587494,0.1521035598705501,0.2052401746724891,0,0
253,11,7,1398.0,1472.0,278.0,216.0,0.0664,12,1.6535,2.142528571428572,0.75,0.75,0.75,0.8333333333333334,0.8333333333333334,1398_1401_1415_1418_1434_1438_1444_1446_1449_1464_1470_1472,278_277_262_259_252_247_243_239_238_231_228_216,1.6355_-1_1.6535_-1_-1_3.5237_1.3079_-1_1.5381_1.8404_-1_3.4986,0.0,0.16,0.1904761904761904,0,0
256,2,1,1107.0,1130.0,1077.0,1102.0,0.0196,8,2.2047,2.2552857142857143,0.875,1.0,1.0,1.0,1.0,1107_1110_1113_1123_1125_1128_1129_1130,1077_1078_1079_1088_1090_1099_1101_1102,2.4241_2.0629_2.4609_3.7267_2.2047_1.2584_-1_1.6493,0.0,0.3333333333333333,0.3076923076923077,0,0
257,2,1,959.0,1002.0,889.0,965.0,0.1096,11,2.0921000000000003,2.332825,0.4545454545454545,0.7272727272727273,0.8181818181818182,0.9090909090909092,1.0,959_963_967_976_989_991_992_995_997_999_1002,889_913_930_931_943_956_959_962_963_964_965,-1_2.6853_2.1332_-1_3.6481_2.8039_2.051_1.9383_1.5857_-1_1.8171,0.0,0.25,0.1428571428571428,0,0
258,2,1,3403.0,3528.0,2069.0,2165.0,0.1034,11,1.7749,2.006688888888889,0.9090909090909092,0.9090909090909092,1.0,1.0,1.0,3403_3421_3425_3436_3449_3457_3463_3485_3508_3510_3528,2069_2079_2087_2102_2110_2116_2120_2134_2151_2155_2165,-1_4.331_1.7749_2.1425_1.3329_1.6493_-1_1.5868_1.3328_2.0091_1.9009,0.0,0.0873015873015873,0.1134020618556701,0,0
259,2,1,1055.0,1085.0,1016.0,1043.0,0.0349,7,2.4421,2.2058500000000003,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,1055_1057_1068_1071_1072_1075_1085,1016_1023_1026_1035_1036_1039_1043,1.4659_2.5003_-1_1.5714_2.5583_2.3839_2.7553,0.0,0.2258064516129032,0.25,0,0
260,2,1,887.0,901.0,1823.0,1839.0,0.0493,5,1.70205,1.78325,0.2,0.8,1.0,1.0,1.0,887_888_892_894_901,1823_1824_1832_1837_1839,1.586_1.5661_-1_2.1628_1.8181,0.0,0.3333333333333333,0.2941176470588235,0,0
264,2,1,1057.0,1109.0,1247.0,1293.0,0.1613,5,3.6323,3.6323,0.4,0.6,0.6,0.6,0.6,1057_1081_1098_1108_1109,1247_1251_1274_1286_1293,1.1219_-1_-1_6.1427_-1,0.0,0.0943396226415094,0.1063829787234042,0,0
265,2,1,540.0,867.0,1531.0,1205.0,0.132,68,1.8796,2.067430357142858,0.6176470588235294,0.8382352941176471,0.8970588235294118,0.9264705882352942,0.9705882352941176,540_541_542_545_548_556_563_564_585_586_592_595_596_604_612_616_626_633_640_642_645_649_653_656_669_670_673_680_694_695_701_710_712_723_725_728_743_744_746_754_756_765_766_767_772_780_781_788_789_796_798_801_803_804_805_807_808_810_812_817_821_825_833_834_836_853_858_867,1531_1530_1527_1526_1524_1513_1512_1511_1491_1490_1487_1486_1485_1474_1462_1459_1443_1441_1433_1431_1430_1428_1427_1422_1411_1409_1407_1404_1388_1387_1370_1362_1358_1352_1348_1346_1340_1339_1337_1323_1322_1306_1304_1296_1295_1292_1291_1279_1277_1273_1272_1270_1268_1267_1263_1260_1258_1257_1251_1249_1245_1237_1232_1229_1226_1219_1208_1205,-1_-1_-1_1.5899_1.5953_2.6914_1.8121_-1_2.4389_-1_1.2231_1.365_3.7518_-1_1.8309_2.3102_1.95_4.7094_-1_1.5869_2.2227_1.9561_1.6031_2.2107_3.0596_0.9933_1.9994_3.3489_1.3979_2.3449_1.9024_2.7176_1.2186_1.3426_-1_2.0185_-1_3.3193_-1_1.4953_-1_2.0299_1.4979_1.6035_2.6125_2.5534_1.2086_1.8101_1.3518_1.5868_1.4709_2.0129_1.6833_1.9138_2.4575_1.5982_1.8568_1.4324_5.4968_1.4554_2.1458_2.9213_2.5223_1.9197_1.8064_-1_1.6543_1.168,0.0032679738562091,0.2073170731707317,0.2079510703363914,0,0
269,2,10,1625.0,1881.0,146.0,414.0,0.1136,36,1.88195,2.22309,0.7777777777777778,0.8055555555555556,0.9444444444444444,0.9444444444444444,0.9444444444444444,1625_1637_1638_1660_1668_1679_1683_1684_1692_1707_1711_1714_1717_1719_1734_1738_1748_1753_1758_1762_1783_1784_1789_1791_1799_1812_1813_1815_1827_1830_1852_1857_1859_1860_1861_1881,146_155_156_169_178_186_197_198_209_214_220_226_233_240_259_266_278_281_291_295_317_323_338_340_352_357_358_361_368_370_386_394_396_400_404_414,1.5493_1.5881_1.6971_1.21_3.5649_2.364_3.1505_2.2977_1.9385_2.4352_1.7659_1.566_1.8642_2.5672_2.5632_1.6171_-1_1.7725_1.7686_5.0407_2.0751_1.7899_2.1716_1.4821_-1_-1_3.4786_-1_1.8123_2.2998_1.8218_3.8698_-1_1.6713_-1_1.8997,0.0111111111111111,0.1400778210116731,0.1338289962825278,0,0
270,2,10,1944.0,1981.0,528.0,582.0,0.0316,10,1.9213,2.0509666666666666,0.7,0.8,0.8,0.9,0.9,1944_1949_1951_1953_1957_1963_1971_1972_1978_1981,528_545_546_547_550_560_563_564_568_582,3.5133_2.4145_1.276_1.6858_2.2528_1.9213_1.8044_2.1181_1.4725_-1,0.0,0.2631578947368421,0.1818181818181818,0,0
271,2,10,2025.0,2083.0,793.0,850.0,0.1031,11,2.2461,2.5107222222222223,0.4545454545454545,0.6363636363636364,0.7272727272727273,0.8181818181818182,0.8181818181818182,2025_2039_2050_2054_2056_2062_2068_2070_2071_2080_2083,793_808_817_821_824_827_829_830_844_849_850,3.8896_3.4726_1.803_1.4033_1.7838_2.5357_2.1643_-1_-1_3.2981_2.2461,0.0279720279720279,0.1864406779661017,0.1896551724137931,0,0
273,2,10,1895.0,1921.0,464.0,493.0,0.0806,6,1.8782,2.3356000000000003,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1895_1902_1907_1909_1910_1921,464_469_475_480_482_493,1.2856_1.4596_4.3004_-1_-1_2.2968,0.0,0.2222222222222222,0.2,0,0
274,2,10,2198.0,2206.0,1459.0,1484.0,0.0921,5,1.90115,1.833275,0.2,0.2,0.4,0.8,0.8,2198_2200_2201_2203_2206,1459_1470_1481_1482_1484,1.1416_1.4223_-1_2.38_2.3892,0.1142857142857143,0.5555555555555556,0.1923076923076923,0,0
275,2,10,2009.0,2036.0,802.0,775.0,0.0713,6,1.92055,2.1969833333333333,0.8333333333333334,1.0,1.0,1.0,1.0,2009_2011_2015_2025_2033_2036,802_797_794_793_777_775,1.4336_1.7174_2.083_3.8896_1.7581_2.3002,0.0,0.2142857142857142,0.2142857142857142,0,0
276,2,10,1862.0,1902.0,457.0,400.0,0.155,8,1.8446,2.037175,0.375,0.375,0.5,0.625,0.625,1862_1863_1866_1868_1878_1881_1886_1902,457_437_430_428_418_414_407_400,1.3241_2.0697_1.7895_3.659_1.7465_1.8997_1.5816_2.2273,0.05,0.1951219512195122,0.1379310344827586,0,0
277,2,10,2096.0,2107.0,1585.0,1542.0,0.027,6,2.1059,2.63836,0.6666666666666666,1.0,1.0,1.0,1.0,2096_2099_2102_2104_2105_2107,1585_1575_1559_1549_1548_1542,2.1059_4.1934_3.652_-1_1.6059_1.6346,0.0,0.5,0.1363636363636363,0,0
284,2,2,1404.0,1675.0,1395.0,1676.0,0.1917,58,0.61095,0.8765365384615382,0.5172413793103449,0.6379310344827587,0.7068965517241379,0.7758620689655172,0.896551724137931,1404_1405_1413_1414_1425_1427_1428_1442_1445_1452_1453_1454_1455_1456_1457_1461_1470_1476_1477_1478_1479_1492_1493_1517_1524_1525_1527_1528_1529_1533_1537_1552_1570_1582_1583_1584_1591_1592_1593_1594_1598_1602_1604_1612_1615_1617_1618_1635_1637_1642_1664_1665_1670_1671_1672_1673_1674_1675,1395_1404_1415_1417_1424_1426_1427_1443_1446_1453_1454_1456_1457_1458_1459_1462_1475_1477_1478_1479_1480_1490_1492_1516_1527_1528_1529_1530_1531_1536_1545_1553_1569_1584_1585_1589_1592_1593_1598_1599_1600_1601_1605_1616_1617_1618_1619_1636_1638_1643_1666_1667_1671_1672_1673_1674_1675_1676,1.2872_1.48_0.0293_0.0_1.7695_2.8299_-1_1.7517_0.2609_1.3852_1.7633_1.291_1.6345_1.3157_-1_0.1941_0.0366_0.4532_0.3518_0.2743_0.9032_0.1477_0.1501_-1_1.7573_1.1932_0.3517_0.118_0.103_0.2271_0.5246_0.31_0.1915_0.2472_0.4604_1.5364_1.9602_2.3051_0.1448_0.1658_0.0729_1.0136_1.0258_1.6005_-1_0.5697_0.7596_2.963_-1_0.0426_0.177_0.4039_1.8452_-1_1.148_0.7267_1.6737_0.6522,0.3998307594668923,0.213235294117647,0.2056737588652482,0,0
285,2,2,2819.0,2949.0,2821.0,2959.0,0.1989,29,0.2734999999999999,0.411225,0.4482758620689655,0.5517241379310345,0.6206896551724138,0.7931034482758621,0.8275862068965517,2819_2822_2828_2839_2840_2842_2845_2853_2860_2863_2865_2866_2872_2873_2883_2886_2889_2890_2893_2894_2903_2904_2905_2906_2922_2930_2932_2948_2949,2821_2823_2831_2837_2839_2840_2850_2851_2866_2871_2872_2873_2874_2875_2884_2887_2891_2893_2894_2895_2904_2905_2908_2909_2923_2931_2934_2951_2959,0.3639_0.807_0.6637_0.5035_1.2545_0.5925_0.7652_0.296_1.7697_0.1985_0.1376_0.0621_0.1167_0.0962_0.4069_0.0224_0.2568_0.2503_0.1746_0.3154_0.124_0.1021_-1_0.2752_0.2718_0.0_0.0606_0.4537_1.1734,0.353330184222957,0.2213740458015267,0.2086330935251798,0,0
286,2,2,2632.0,2741.0,2634.0,2742.0,0.1566,27,0.4226,0.6682130434782608,0.4814814814814814,0.7037037037037037,0.7407407407407407,0.8148148148148148,0.8518518518518519,2632_2651_2652_2660_2661_2662_2663_2668_2671_2673_2678_2690_2700_2701_2702_2718_2719_2720_2721_2722_2724_2725_2726_2734_2735_2736_2741,2634_2654_2655_2661_2662_2663_2668_2669_2673_2674_2679_2692_2701_2702_2703_2716_2718_2719_2720_2723_2726_2727_2729_2737_2738_2739_2742,0.6338_3.4856_-1_0.4517_0.7955_1.2401_0.8276_0.9083_0.6246_0.6546_0.0_0.4226_-1_-1_-1_1.9117_0.0405_0.3419_0.379_1.242_0.3848_0.1787_0.0737_0.0335_0.1302_0.2939_0.3146,0.4171296296296297,0.2454545454545454,0.2477064220183486,0,0
287,2,2,1135.0,1225.0,1136.0,1226.0,0.1756,22,0.7978,1.2273,0.4090909090909091,0.5909090909090909,0.5909090909090909,0.6363636363636364,0.7727272727272727,1135_1147_1159_1178_1183_1187_1189_1190_1199_1202_1203_1204_1205_1206_1207_1208_1209_1210_1211_1214_1224_1225,1136_1149_1160_1180_1182_1183_1188_1189_1200_1201_1202_1203_1204_1205_1206_1209_1210_1211_1213_1215_1225_1226,2.8222_-1_0.7978_0.3224_0.0_-1_0.4824_1.8042_-1_1.4653_2.8598_4.3612_0.6478_-1_2.2984_0.3688_0.4091_0.1335_-1_0.3277_0.8698_0.8937,0.4591484464902186,0.2417582417582417,0.2417582417582417,0,0
289,2,2,3594.0,3681.0,3599.0,3684.0,0.1454,18,0.07825,0.31375,0.6111111111111112,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,3594_3604_3605_3606_3620_3622_3626_3627_3631_3632_3633_3640_3645_3662_3672_3674_3675_3681,3599_3609_3610_3611_3619_3620_3622_3623_3625_3627_3634_3641_3644_3663_3674_3675_3676_3684,0.6142_0.018_0.0555_0.0572_1.7043_0.0838_0.1196_0.0507_0.0654_0.0696_-1_0.4026_-1_-1_-1_0.8031_0.0727_0.2758,0.1475095785440613,0.2045454545454545,0.2093023255813953,0,0
291,2,2,3529.0,3573.0,3519.0,3572.0,0.1133,16,0.6499,0.7030466666666668,0.5625,0.8125,0.875,0.875,1.0,3529_3532_3533_3534_3541_3542_3551_3553_3554_3560_3561_3569_3570_3571_3572_3573,3519_3534_3535_3536_3542_3543_3550_3551_3552_3553_3556_3568_3569_3570_3571_3572,2.0746_1.227_-1_0.6803_0.7788_0.3814_0.1292_0.0857_0.0228_0.1734_1.9947_0.2439_0.8507_0.6499_0.8936_0.3597,0.4946808510638298,0.3555555555555555,0.2962962962962963,0,0
292,2,2,3116.0,3194.0,3112.0,3199.0,0.1779,15,0.3947,0.4392230769230768,0.6666666666666666,0.7333333333333333,0.8,0.9333333333333332,0.9333333333333332,3116_3118_3124_3136_3143_3149_3152_3154_3157_3158_3165_3170_3188_3193_3194,3112_3114_3116_3137_3147_3150_3154_3157_3158_3160_3166_3169_3191_3195_3199,1.2699_0.1543_0.558_0.0564_0.6366_0.1673_-1_0.6996_-1_0.3947_0.3727_0.3841_0.4712_0.0545_0.4906,0.2074074074074074,0.189873417721519,0.1704545454545454,0,0
297,2,2,2573.0,2606.0,2574.0,2608.0,0.135,7,0.1184,0.4380999999999999,0.7142857142857143,0.8571428571428571,1.0,1.0,1.0,2573_2579_2589_2603_2604_2605_2606,2574_2580_2591_2604_2605_2607_2608,0.7355_1.917_0.1058_0.1184_0.0037_0.0058_0.1805,0.1558441558441558,0.2058823529411764,0.2,0,0
298,2,2,3278.0,3322.0,3280.0,3321.0,0.1459,7,0.25085,0.3103333333333333,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,3278_3297_3300_3302_3304_3320_3322,3280_3298_3301_3304_3305_3319_3321,-1_0.1398_0.0579_0.499_0.3619_0.794_0.0094,0.0634920634920634,0.1555555555555555,0.1666666666666666,0,0
299,2,2,2127.0,2141.0,2128.0,2142.0,0.0977,7,2.2305,2.195828571428572,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.5714285714285714,0.7142857142857143,2127_2131_2135_2136_2139_2140_2141,2128_2130_2131_2135_2140_2141_2142,2.292_2.6746_2.2305_2.6741_2.0547_1.8525_1.5924,0.4571428571428571,0.4666666666666667,0.4666666666666667,0,0
300,2,2,3753.0,3767.0,3750.0,3762.0,0.0996,7,0.7992,0.6611142857142857,0.0,0.0,0.4285714285714285,0.7142857142857143,0.7142857142857143,3753_3754_3755_3756_3757_3763_3767,3750_3751_3753_3754_3756_3761_3762,1.0413_0.9521_0.7992_0.2061_1.0879_0.426_0.1152,0.487012987012987,0.4666666666666667,0.5384615384615384,0,0
301,2,2,2396.0,2466.0,396.0,453.0,0.1544,8,2.3942,2.6306000000000003,0.625,0.875,1.0,1.0,1.0,2396_2399_2416_2420_2431_2447_2463_2466,396_397_410_415_422_432_438_453,2.2225_2.8317_3.8907_2.8109_-1_1.9414_2.3228_2.3942,0.0,0.1126760563380281,0.1379310344827586,0,0
